instance_id predicted_score
3966382312694618857 0.0
7472760435899602494 0.0
3198557291404155567 0.0
1340012448531949213 0.0
8830478013318984291 0.0
4750788892877807074 0.0
4489273316708706518 0.0
8244650590101261901 0.0
4858740570621533413 0.0
6574836078618592522 0.0
8043823938478133928 0.0
5560933328574734864 0.0
3709060275784363998 0.0
6202485565760628927 0.0
3941947698604231411 0.0
1980180280733366382 0.0
7710765171626200752 0.0
5824318658173462176 0.0
5243054028010204447 0.0
1143993040051443911 0.0
2037772651107598845 0.0
7470734154246698497 0.0
2523181996580848656 0.0
8452022941451037435 0.0
927504634826570733 0.0
2597805510581801545 0.0
2499080841153987519 0.0
163807825264653896 0.0
2502678713837987982 0.0
1526151713017037622 0.0
1768216870621739659 0.0
817331509321550604 0.0
6686667053967253376 0.0
5299583121790369228 0.0
5585024284234417351 0.0
1604976632639851313 0.0
1041212349975192991 0.0
802918703517012152 0.0
6909182353626620470 0.0
1874783208062455148 0.0
590370581953806675 0.0
4357489829777680958 0.0
252205590979964157 0.0
3855377415648680657 0.0
9108564362830696742 0.0
5559112022764482380 0.0
1632910180343132894 0.0
6793829579549371789 0.0
1118128856472657337 0.0
2892060938155506223 0.0
8614041918260246627 0.0
6465962103228301432 0.0
7162492013828731916 0.0
3597080532065967562 0.0
150665717183815588 0.0
978380972294888193 0.0
1628582540909746198 0.0
4855790075544650290 0.0
5824427867272718879 0.0
6637749344029336154 0.0
5638585955963471374 0.0
689702222580461167 0.0
3222299540246685987 0.0
497750118749498574 0.0
4361351848384171826 0.0
7095196713120733301 0.0
9070603282890863831 0.0
7570581289817443520 0.0
5934094750253721488 0.0
4080549666881243161 0.0
7937668249803376288 0.0
4637321447308132034 0.0
1051706390360657392 0.0
4046686032838439408 0.0
6426031625233383026 0.0
1144757588802408786 0.0
752871749676732302 0.0
707195829135838640 0.0
6638058534747252341 0.0
1591541525439583589 0.0
1660171724814619586 0.0
7380895196770915260 0.0
5765180010537240279 0.0
7068436688681612577 0.0
554640564336554951 0.0
5210865229093277784 0.0
4785810926315849846 0.0
5820784656553166993 0.0
3159394666949013441 0.0
7322218457361281297 0.0
1408926125990985945 0.0
3757297540218526951 0.0
7520090641248405891 0.0
5681246312039595291 0.0
1770051250325451069 0.0
8997413063773025769 0.0
330438176527452904 0.0
952160001342209502 0.0
6001454270979878025 0.0
40630695208299305 0.0
3588408398527521348 0.0
2685807743120227644 0.0
1085236130082664956 0.0
5405622459570337603 0.0
6315966158230216191 0.0
7140978143590643250 0.0
1055093903216443270 0.0
3266085900189404148 0.0
8590522348731767810 0.0
6908604673435750169 0.0
1319661609265787621 0.0
8894869536371650579 0.0
9073816585664844523 0.0
7410485215645386702 0.0
5367412486641623667 0.0
3198240276389281973 0.0
450375172429917857 0.0
7409810392326809188 0.0
708987489210376944 0.0
7437592852539672905 0.0
6129927788749372680 0.0
8293363802098634897 0.0
7782235126197081362 0.0
4102843575945602576 0.0
4864209340680989811 0.0
6860608093428429497 0.0
236813337416423845 0.0
6145643282019700496 0.0
1089590273502369586 0.0
6329388802475021597 0.0
4646108470826445676 0.0
2319205452133766749 0.0
46689156449966150 0.0
9058411325778274360 0.0
8351547290757816383 0.0
3195686240835722971 0.0
7795446648418432588 0.0
6361870417784079013 0.0
5620326590932616712 0.0
271464928774061634 0.0
6096750866784773522 0.0
7464853711228953241 0.0
4592215779835695265 0.0
3058678764953619348 0.0
7094087069206466771 0.0
8166579658848895366 0.0
3173997295549135854 0.0
5032628272141697498 0.0
7033088282123380536 0.0
1210370892230527014 0.0
1770770948056631960 0.0
3365526239618415355 0.0
1801200120827351051 0.0
7107414466396627330 0.0
2213616918207539241 0.0
1107376435582030427 0.0
6089284985129596482 0.0
6946445349007381961 0.0
379652831290144002 0.0
5336074499530127400 0.0
3091859244727421555 0.0
3247239833419978838 0.0
5939806055887981901 0.0
7508523641023606333 0.0
8614074607955180837 0.0
545383426866849302 0.0
7901397012842035844 0.0
7433161595507622639 0.0
7382526332994710926 0.0
5760909670575165001 0.0
2590613204124104202 0.0
7221912933562867104 0.0
4928014590520987706 0.0
2475028250147731496 0.0
8852357679545738448 0.0
965455596223993328 0.0
7058337781116138242 0.0
5965339779914200353 0.0
4221172526564239999 0.0
8743438152416145478 0.0
5554908991155060284 0.0
4740551411681546010 0.0
7432933446578064762 0.0
694339591967582805 0.0
8067944371809270495 0.0
1718106026657213833 0.0
2510874517996413745 0.0
5454468334913173043 0.0
8907543397538166800 0.0
4431440529428665419 0.0
8154296304592589655 0.0
733927648594546290 0.0
6474036985553896965 0.0
8778224102888131351 0.0
7334527584561627850 0.0
8853741488101513116 0.0
227619089745165947 0.0
2974779339415373342 0.0
6413562105117182334 0.0
1589820092160651528 0.0
261777973128659612 0.0
1442808840751611751 0.0
6313494894473831740 0.0
4895854386310452959 0.0
1143848776206535486 0.0
7821890757367244411 0.0
7476651852897284341 0.0
2096863617468989518 0.0
4251279111434655682 0.0
8723798675920910871 0.0
6313127633792886375 0.0
999659482163793223 0.0
4842673476390331452 0.0
8748602439653104391 0.0
3232442887525643880 0.0
1477974245810571001 0.0
3825350185835765418 0.0
3574849079888224142 0.0
3641712006607946493 0.0
2319148235210584542 0.0
7176611861264730896 0.0
7273672031287799948 0.0
1359940797580124787 0.0
8536630793936805679 0.0
1880352118384086075 0.0
8536609747271829418 0.0
963089286974699980 0.0
1454424040570396556 0.0
744013461545940465 0.0
8519649213962590069 0.0
6723735878412815978 0.0
4577614494635992868 0.0
4571012134059071049 0.0
3791842164776249403 0.0
2045998204880640324 0.0
5052495988752388400 0.0
4405636244411148307 0.0
4776742343230357207 0.0
1210139528085356394 0.0
3050701187325999691 0.0
4349409028756643101 0.0
8907855592996359065 0.0
7343885221603634858 0.0
9060153040272906655 0.0
8367319851187797618 0.0
1740681295988045647 0.0
4992740150155719384 0.0
8446424618300021064 0.0
2986036704257120259 0.0
1607102758301709276 0.0
8851925859311716946 0.0
6260636469632605344 0.0
8269745254365565671 0.0
4999111545309331134 0.0
3307038590835580737 0.0
6406341608194937923 0.0
293780353467622584 0.0
7442831487313185600 0.0
4655727046211932397 0.0
5763479506686262916 0.0
9089992500858738048 0.0
7941353106849350713 0.0
8126203603960645537 0.0
7190482987099367988 0.0
4897811980014007364 0.0
5693395360123500221 0.0
4156505035146650654 0.0
3008713158968184435 0.0
7413892138117189811 0.0
1565268532035181308 0.0
3498185328799080141 0.0
3884838097051789359 0.0
1374587291582363967 0.0
6322400472212148981 0.0
1858380781022112688 0.0
1931983148478700186 0.0
9067822681118475112 0.0
3968684786837270853 0.0
7826695588054135018 0.0
8263566291500049306 0.0
4331694243864036405 0.0
874777353350667888 0.0
1064384189380036920 0.0
1696388353674769884 0.0
4941956999315118788 0.0
701596217860874335 0.0
3458807757115021328 0.0
4054901826458532415 0.0
2514798691952247958 0.0
4928479990798827949 0.0
3735231756536098239 0.0
8030214382036745600 0.0
5553358960862242104 0.0
5945720622634846258 0.0
7370303331577908588 0.0
5510076663031338483 0.0
1753796059854015558 0.0
7026072407894441266 0.0
6075982591684705797 0.0
736752335425402357 0.0
7000373906752151089 0.0
4849113910928851917 0.0
3452967512118929821 0.0
2200709323954487135 0.0
4778680899490578716 0.0
1570719335259239041 0.0
1534195041539362874 0.0
7550601133132550458 0.0
3737231766433875650 0.0
6217623003167941866 0.0
8405273933262266728 0.0
4830862719037084863 0.0
6943471606283590070 0.0
6616619242807466295 0.0
1357311839636254386 0.0
5810748436745881508 0.0
4311548316788314281 0.0
5867990719655019137 0.0
3583370505533651495 0.0
3347643792125684003 0.0
1686218252839494378 0.0
2870937499088415370 0.0
8533173473120574521 0.0
912880647279198383 0.0
1050360441628598586 0.0
5094816547617677431 0.0
219898380753495642 0.0
1820663155218593002 0.0
6455754620017550996 0.0
5786642549286809513 0.0
4198100966527571559 0.0
4048231997759758713 0.0
2550693418273290757 0.0
7740978704737016617 0.0
8086972568956139709 0.0
6694304780623819024 0.0
8651429370778930404 0.0
9097433751146168986 0.0
52214562439752942 0.0
462010074370246101 0.0
654697553143974664 0.0
6019776351475374745 0.0
989573051057467580 0.0
5700878186842118071 0.0
8375763577128765783 0.0
7285031570611510992 0.0
6460147318122737465 0.0
2407854110039247357 0.0
1157634970520031241 0.0
6879692683849866490 0.0
7938975535784832650 0.0
573879347257731156 0.0
4212812295257415655 0.0
2981054592321469849 0.0
1205352476362273424 0.0
1119114016649529660 0.0
8453467281802343696 0.0
5899998891508104997 0.0
7617680474975162922 0.0
7828039774402430602 0.0
1422706312400689216 0.0
4532726599526062763 0.0
1247693758287530482 0.0
6992442898856403156 0.0
5805677488264144215 0.0
8925606992558135222 0.0
5192288027914339819 0.0
2827185239454057766 0.0
549695153720110738 0.0
50060587240031950 0.0
341987275456355942 0.0
2944895525839185253 0.0
3855796957054827520 0.0
1431265763365021435 0.0
4585352109460172502 0.0
7329648326049819896 0.0
7962963140276122776 0.0
1117000623081550223 0.0
5672469633587645992 0.0
25514735303357299 0.0
3086345456119363080 0.0
5232943027974273693 0.0
892549635983800219 0.0
6253934815826155187 0.0
5477629555271853572 0.0
8852459935652593341 0.0
6392505861504623579 0.0
6517336576108193464 0.0
5267772782594781323 0.0
865554882656597814 0.0
8827405914432815916 0.0
4897176308044197091 0.0
6020700009562511664 0.0
466198675041364376 0.0
6995086870319969025 0.0
5944696426464716476 0.0
2325387664147607798 0.0
2566394762402538636 0.0
2474722275679119479 0.0
4201583519281797492 0.0
4407968667498660067 0.0
9038661882201355718 0.0
8176211629062084041 0.0
4676230341956817951 0.0
2329539149046960646 0.0
416208203408632601 0.0
2909427520039607544 0.0
3274511112206764946 0.0
1357884685099252656 0.0
8374263770382123913 0.0
5763709273867955674 0.0
7492988130824409405 0.0
1955672206081629029 0.0
5005501263800312054 0.0
868057248894378782 0.0
5650703124069776931 0.0
330073803462728628 0.0
2799904196909208643 0.0
1904553191135859383 0.0
7610434615718275903 0.0
808184272359952876 0.0
7214801688981020293 0.0
6876130707136505063 0.0
3521074781603814825 0.0
7507987548592645519 0.0
6661159612122333888 0.0
1884273217577426480 0.0
2283073637450556528 0.0
4388266154676888048 0.0
2615049585546701436 0.0
1963091162259043027 0.0
6732333416985047632 0.0
6960344643085007397 0.0
2872124069297682285 0.0
2510279606291295171 0.0
8408913473744211318 0.0
6038352440780121542 0.0
8884318447835287027 0.0
1537950820060234373 0.0
1770620986840665607 0.0
7848162079984063420 0.0
8320382390760971649 0.0
4261424395542973970 0.0
7830804499167193271 0.0
7618013017870622273 0.0
5603800058235671845 0.0
792186080082495457 0.0
1065541697265250224 0.0
8514490796491814012 0.0
7059412853243444018 0.0
3830048361743723437 0.0
9106417146994865778 0.0
4374899830910042650 0.0
3699485465795315267 0.0
8462115146449473233 0.0
7468587755678814453 0.0
5422295072826612914 0.0
3054923441528119066 0.0
1470044988721203328 0.0
5731253210758636224 0.0
4606783072774635772 0.0
3958869096240189785 0.0
1288147009075501997 0.0
443488790290318832 0.0
6396467307344204837 0.0
357659742013970136 0.0
8855154405452541824 0.0
8946911278110982000 0.0
7562708991402781402 0.0
7457074818117728284 0.0
8892776898777672171 0.0
3752863552944524669 0.0
2147916471341932686 0.0
5873510485988186816 0.0
2838099050609267516 0.0
7038178698752939055 0.0
7162481589539255830 0.0
2697392224278365978 0.0
7821205935955024507 0.0
8734984447397962446 0.0
1183969317972107248 0.0
589418925033191850 0.0
2071032729944544282 0.0
4781705391548331415 0.0
4143462172878264533 0.0
5077305703933564381 0.0
2344142845290878829 0.0
8502885999977491140 0.0
4177200558219556289 0.0
7255181821454386956 0.0
5976968124408324797 0.0
6158451853754608798 0.0
5597683669980281258 0.0
2068600670513402751 0.0
984684112635974482 0.0
4071180652349919970 0.0
3778031921365520803 0.0
8675248943708842089 0.0
4455471945310760785 0.0
412407255518886763 0.0
7049222704660247341 0.0
2392326273929323681 0.0
7934377492585671271 0.0
1856697774137933680 0.0
4196693960655788128 0.0
3039502051808663739 0.0
2938559295533085718 0.0
6790265635174824631 0.0
2152104960904627001 0.0
8422310204784011159 0.0
8188859946734681952 0.0
9153844970410255127 0.0
652403984291021281 0.0
5315090188643165648 0.0
8925093388344090936 0.0
8624093883806618279 0.0
6011899279999439192 0.0
2047629558059320826 0.0
424554789976485184 0.0
8264985555224744860 0.0
7113844112969261426 0.0
4418431947282248078 0.0
443137211555943007 0.0
5804449448235063414 0.0
3307432557116646861 0.0
6966292291762497216 0.0
313350825935024561 0.0
1670909115507316885 0.0
7926615802385403460 0.0
1096101093776493333 0.0
6889691098040251229 0.0
7661697251845203227 0.0
8449172091968084060 0.0
7395140883644480286 0.0
4765240444315333871 0.0
5580573402622751736 0.0
7746283833093287659 0.0
9076837352134052096 0.0
9084504945640714684 0.0
7754907948846821055 0.0
3133476925343893880 0.0
1115376134886196613 0.0
2121459945932972882 0.0
5008558566971462375 0.0
8503322722423181391 0.0
2534155965219358740 0.0
7504668477173184476 0.0
5425141917260055849 0.0
7741620292651709675 0.0
3863083316467839923 0.0
5066692371567769179 0.0
5866479531424021085 0.0
1522217261789386296 0.0
4842880729515641320 0.0
3393157820157052588 0.0
5629603592797673077 0.0
2242332020276326823 0.0
5934207838004435455 0.0
2817891033000759627 0.0
8950852712824744194 0.0
3720871025909360265 0.0
1443614956340857648 0.0
975419773950872001 0.0
1324210056382890097 0.0
1414772406202000578 0.0
2786861083792203683 0.0
1737580974225142488 0.0
7083853346642972225 0.0
4089072588161378993 0.0
9118615216928727208 0.0
7848673276172199972 0.0
1378411099831700882 0.0
5536506778720801248 0.0
1497030980304040663 0.0
2424630616477176618 0.0
1691865483687184417 0.0
5140656903103589107 0.0
7981087398407529387 0.0
4551733680969009074 0.0
4255661898451497400 0.0
3450249917377347290 0.0
2205039562257184900 0.0
2990528773741837589 0.0
8100563751191168080 0.0
4094066669391243839 0.0
1428755454240886325 0.0
7471520854158739726 0.0
8147222605828284678 0.0
2857868634077189458 0.0
4148821851766560523 0.0
2671825443366116792 0.0
3505997274817376762 0.0
7475827169505170360 0.0
5441348595597979750 0.0
4007655448560541172 0.0
7438465502923741213 0.0
898385886623488025 0.0
534187314708200345 0.0
4539877551232400026 0.0
7063263734768560310 0.0
6201864294816164145 0.0
1205363349373606527 0.0
1697191299472508995 0.0
1950418412202481005 0.0
4471631350161652917 0.0
6129033281692742006 0.0
585105395516604992 0.0
6389302666205585802 0.0
2467690748243629893 0.0
6136567558445661755 0.0
6515859382911884029 0.0
5984995681092903910 0.0
6149459707867088098 0.0
7322278476219429014 0.0
4978093993933155136 0.0
648556090653027173 0.0
6685521537289335126 0.0
2219835045923740008 0.0
2867334690814520167 0.0
5033043077796976019 0.0
2773845834399280753 0.0
1019760710044255262 0.0
2385801522171787762 0.0
1275747695710522771 0.0
6632743601104539201 0.0
6994335751182808183 0.0
533209129096388232 0.0
7440191733744027395 0.0
6845608445822411521 0.0
4511585238863234957 0.0
6151875804085768138 0.0
7764227409735698172 0.0
3171515701627192920 0.0
2400233247729618421 0.0
4564743408276638885 0.0
49329585686647584 0.0
5304106288655615130 0.0
6033795179251093493 0.0
4551925287764436411 0.0
6731219416917296025 0.0
9156124131084110805 0.0
7050224366483226717 0.0
3835156115899085185 0.0
1456153225577388027 0.0
6223170059795899430 0.0
1195624943614082537 0.0
2836313719156232501 0.0
465896680544867526 0.0
7884976906579377568 0.0
1824465877537199159 0.0
8127603084152337645 0.0
1227053919952350883 0.0
5996398796564781837 0.0
5874190728991102605 0.0
3698129963109801754 0.0
7046646213946772477 0.0
8778335146603066402 0.0
177386207539216205 0.0
5792377293827856363 0.0
2038341245325525940 0.0
5293817219760554182 0.0
5157464718476430376 0.0
5604252994080135991 0.0
688401892485338932 0.0
612479013591403725 0.0
1136298144336166002 0.0
783602216973256880 0.0
5906740328323291782 0.0
8995844006202152542 0.0
141372399494450244 0.0
7060290972607121746 0.0
6485227364342376679 0.0
7892948515989537769 0.0
6836240884258378991 0.0
5615403225579818366 0.0
7601661934009264404 0.0
5560714739217567129 0.0
2239476026153332478 0.0
8064362292508925887 0.0
8647028024725384283 0.0
4547349746206626338 0.0
581966382360847484 0.0
3306750604406585493 0.0
6327318400306378557 0.0
2718200238155063898 0.0
1938999920746266797 0.0
6589151292778271423 0.0
8222132459104848310 0.0
2347136515338235681 0.0
5069400988634246313 0.0
6527832355025322928 0.0
7071644951359072412 0.0
6642659247446825385 0.0
2347381472600976315 0.0
8218164906090379300 0.0
5274721907559415185 0.0
829527648871623157 0.0
2602272916982180223 0.0
8841769991553861621 0.0
2940912338639966242 0.0
1956648375930457097 0.0
4845311104991852420 0.0
7707797506455130824 0.0
5678937996987716086 0.0
3943599735581144704 0.0
8713942048606298701 0.0
6884585577323835060 0.0
4460123373054646224 0.0
492971799413032262 0.0
4569854337831884427 0.0
3072041057156492499 0.0
4451398603110044184 0.0
6942572306562181066 0.0
6415396393504287723 0.0
6999579721043523471 0.0
766368883708068905 0.0
3600940684462806819 0.0
4380361483624982276 0.0
2089329185048309601 0.0
6210554648323399137 0.0
5793422662861041124 0.0
7757210534026111829 0.0
4391933602956816048 0.0
8883562896680764023 0.0
1572886211259300668 0.0
3019827746064611579 0.0
5705687996657367219 0.0
1014176776084868505 0.0
2519311530747007458 0.0
528810122487891204 0.0
993345788825853968 0.0
6424060572520839568 0.0
8649128444608429284 0.0
2786881537550848801 0.0
1076572099744693667 0.0
1571800673571316376 0.0
4127536823002513099 0.0
3865317946840784463 0.0
1868944646892204711 0.0
3884603714769071514 0.0
7989807291184780551 0.0
6909643230635063969 0.0
8444684706095934690 0.0
8982276291639942365 0.0
986110838406000070 0.0
3986085446341226909 0.0
8262301000026463955 0.0
7031895075545291479 0.0
6573223649638333386 0.0
4240033771986549594 0.0
3329852302271113686 0.0
7470406045606749242 0.0
5418909455434116156 0.0
5373601287136074266 0.0
6771557650928980527 0.0
8073536220503699043 0.0
8695548914766679075 0.0
5362443038483109624 0.0
2944563096380802117 0.0
1543276126330760838 0.0
928475119439741247 0.0
6083164224009721554 0.0
6546953478736199535 0.0
4002858597309369671 0.0
2657824746860116391 0.0
4363113800369644832 0.0
9194519791025306631 0.0
4489284075105506087 0.0
3771427656748617058 0.0
6981124526318575216 0.0
2961551249265170126 0.0
336469213755377709 0.0
8681809960406032755 0.0
6215043668893518500 0.0
8268369650882828582 0.0
1171051102771559473 0.0
6021046786363073388 0.0
3177022840854836805 0.0
3066981882104678478 0.0
3970908686021962257 0.0
4772282607747097685 0.0
3691142428214972208 0.0
6534402360638701173 0.0
2444130821109544580 0.0
503173462133106737 0.0
9030377588047779520 0.0
5161401855636097211 0.0
1071320763384448509 0.0
7169633095875104278 0.0
5436830760746871645 0.0
2891799585992301099 0.0
4973131028276238610 0.0
2593512410960434525 0.0
4196082121282746642 0.0
7248212844363140959 0.0
6455415081047497445 0.0
6347985685019686842 0.0
8067993414235451212 0.0
1951699794873474042 0.0
8932913713298699468 0.0
2330986929008818787 0.0
3126012202353902202 0.0
2440174490200880109 0.0
5890373483819034499 0.0
3124829453948622115 0.0
1059450555382078964 0.0
8335239998347740400 0.0
8871261878568175068 0.0
5451650025930401751 0.0
2525939239836354034 0.0
8628823981316172863 0.0
3225099736860460471 0.0
6402157186765796304 0.0
7509356823063179960 0.0
6847668802549456980 0.0
3010921317482436047 0.0
5477196093160075328 0.0
8504269655665290861 0.0
6368607411860710434 0.0
2640685586786936877 0.0
1786996644479054827 0.0
5619529349019118471 0.0
8643971387513445184 0.0
5346574504642641057 0.0
8531142386305439540 0.0
427111932188297603 0.0
1396159796378186536 0.0
7720405827156661920 0.0
6354007255974737989 0.0
7398889436304788663 0.0
245650143146066281 0.0
7840167968158796424 0.0
2097268828303118687 0.0
8180350462541340730 0.0
5429764305881384747 0.0
4927046514192234389 0.0
1877850855922822373 0.0
8911115800915068022 0.0
1393237870629517355 0.0
4072416209366160841 0.0
4844283952009699399 0.0
1828907918410372297 0.0
710314863401265417 0.0
5623583956220733633 0.0
4631198887051009284 0.0
1400334831709349581 0.0
369055190390615486 0.0
5284408027162882562 0.0
9188684498156434402 0.0
1255974340662166810 0.0
3883274307707754901 0.0
2674891062676562395 0.0
5595392952401769515 0.0
543505986015079994 0.0
8117399727412325023 0.0
1230526882906673193 0.0
794907594868193439 0.0
3957085308728708479 0.0
1491323075494119540 0.0
8151865803992644206 0.0
3984538384784309993 0.0
2679902135525325483 0.0
2230390134245611856 0.0
4178092955212437033 0.0
405326366061127071 0.0
6827735525803006322 0.0
6582584842786673760 0.0
3661221303965214972 0.0
556638704011885275 0.0
3869857442077585271 0.0
6780747627366522614 0.0
4591590155046305459 0.0
9208992159556161818 0.0
3634239102855989938 0.0
1972323205880464608 0.0
5797841215538832412 0.0
7376857849865844979 0.0
2403895724112973834 0.0
8387923954357804554 0.0
8516867079501852164 0.0
1379541195299888595 0.0
870947520440264893 0.0
4579903024946872003 0.0
7876831074686694875 0.0
1845410602024478736 0.0
6308572358456974086 0.0
9054817651353300132 0.0
618929872456302811 0.0
1862059682306323404 0.0
6149145769524885610 0.0
1710813292363446231 0.0
1065874416014368816 0.0
6577909156945649064 0.0
424512965752491488 0.0
8429931250279585239 0.0
3736020331426290 0.0
1805866537958658668 0.0
6125151004560369180 0.0
2285371327879956698 0.0
3988535351009666590 0.0
6126769929363832971 0.0
7106843951671877381 0.0
4597049326434501890 0.0
7095816464246125557 0.0
4518850999438009137 0.0
3516372750045966331 0.0
1784307203088614566 0.0
1730520590646283765 0.0
6411847166428818865 0.0
7747254164394232826 0.0
8860419674042916065 0.0
56590388356281107 0.0
386572538067090518 0.0
3198915381018579923 0.0
9076048319972696008 0.0
7336515537112761970 0.0
2081460884038566147 0.0
7713431622124222879 0.0
4650947532181002998 0.0
2787645276842923552 0.0
8171039733718990564 0.0
2294915275538788780 0.0
7181132790786569940 0.0
8285252832200011422 0.0
5396959981509467321 0.0
1960609840586445380 0.0
6294462547491733009 0.0
8068842493041139385 0.0
3311701161052277877 0.0
687761160407956509 0.0
6137439709620741092 0.0
8501291999191364392 0.0
8888578919148404130 0.0
6192882212755858829 0.0
157989228835789482 0.0
5830772647436277149 0.0
2541908306626870036 0.0
831237605131041605 0.0
8303977139387189188 0.0
4531201737833972496 0.0
3223226881921095048 0.0
4873776793759224326 0.0
475153610900069207 0.0
1957784162802182563 0.0
3615414121223182122 0.0
7898724200623039402 0.0
8788640322146834954 0.0
3813373391975177955 0.0
5245242491174382758 0.0
4507834396035591309 0.0
9201040254385707996 0.0
6701435559934189219 0.0
9034644678593319436 0.0
4949183264883720854 0.0
2469608912290445058 0.0
344465882243614888 0.0
1881088747472743347 0.0
2642506825796452634 0.0
6060467069358598079 0.0
7306389469028468961 0.0
7491693591953889661 0.0
4304319956011557400 0.0
1498911443077474774 0.0
6122911212249050605 0.0
8422043452515576352 0.0
3304530901485466591 0.0
4414313666054921907 0.0
2002118240190439339 0.0
6150697447042023515 0.0
5834300345216564909 0.0
3286331136328570429 0.0
1657292731552224463 0.0
6987260250845224059 0.0
7277485363773265337 0.0
766230386911340704 0.0
1409029689608307728 0.0
3525729010735532296 0.0
3016243983341687660 0.0
1247236160903704621 0.0
5070882702966307332 0.0
6239490834524917176 0.0
8417080446294288394 0.0
1157238703245728987 0.0
6038801885356906344 0.0
7889252491566259556 0.0
5609209386292935191 0.0
245658577073666302 0.0
8515940337771830724 0.0
1518890685155101915 0.0
1893874284881833621 0.0
6365715441477784233 0.0
8922237254336191888 0.0
6893938688026495184 0.0
8492100779933275240 0.0
3395240597803831417 0.0
5900761275308467561 0.0
6074517774737218308 0.0
8092998270864163972 0.0
755461784394739605 0.0
1006082015862728554 0.0
8280233731300042958 0.0
6450595925814797017 0.0
3275551922633755526 0.0
3002876341180487742 0.0
3878645076395901233 0.0
1929802232035864001 0.0
6957309064773688636 0.0
906241576464026833 0.0
5761362995186085191 0.0
4152494742538696381 0.0
1265253963684138358 0.0
7203951286525000564 0.0
7410365081349438628 0.0
4548324146366854204 0.0
946206266486514556 0.0
1372313938651880060 0.0
2325431310367127845 0.0
406617905194446438 0.0
2985308145241106337 0.0
7766371862753457493 0.0
37313071507519002 0.0
4371050958629114787 0.0
3848050086534058930 0.0
7953547565140184739 0.0
387722153672901867 0.0
101860807962860100 0.0
2578298730259077882 0.0
8855547367588586006 0.0
2806087695586575031 0.0
4540767654386741393 0.0
2395039035458564298 0.0
2198016158447893021 0.0
1217985679582624742 0.0
3542985049894096216 0.0
8298545728961761911 0.0
2313800743943431136 0.0
8950773210148453424 0.0
1087962491591965490 0.0
5982103984029236198 0.0
9107316579503997487 0.0
3198660310890094618 0.0
8150300746117983351 0.0
3504268652385205756 0.0
1632603691718368742 0.0
5265953648580577767 0.0
6579107613414503390 0.0
6149348322149844064 0.0
3469020502212825621 0.0
5526856076734321953 0.0
5275998229532971484 0.0
4385333893226125743 0.0
2270889399671935049 0.0
5111113901291658749 0.0
1961494871987763873 0.0
7725508598893424952 0.0
2725656427809431234 0.0
1926539295814418957 0.0
3414105628659750335 0.0
5518807628741364544 0.0
1895673871936185165 0.0
7767833829941034395 0.0
5805916326925466495 0.0
5675634884456367838 0.0
4662338978505004805 0.0
1573257062483245025 0.0
8817931273284940353 0.0
6445101836707230550 0.0
1898393230972652890 0.0
4511286648159027621 0.0
3061727912234632335 0.0
362898517696099535 0.0
7502953839630768749 0.0
3746640208944975095 0.0
8313956335457360189 0.0
5919575233381554919 0.0
8564686612679086833 0.0
4611499440209682511 0.0
4212254698162228641 0.0
3192932990762961047 0.0
236537034999085072 0.0
